################################################################################
IN SEQ: 	 b'osborne house and its grounds are now open to the public'
GOLD SEQ: 	 b'osborne house and its grounds are now open to the public'
PRED SEQ:	 b'osborne house and its grounds are open to the public'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0026653947, 0.0001488609, 1.4868809e-05, 5.4935455e-05, 0.0003584821, 2.8581377e-05, 0.7669818, 0.0001940584, 1.41636865e-05, 2.9617844e-05, 0.0007948887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'borg is conservative and a roman catholic .'
GOLD SEQ: 	 b'borg is conservative and a roman catholic .'
PRED SEQ:	 b'borg is a leading and a roman catholic .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.024185166, 0.14694113, 0.47588605, 0.0019374525, 0.032569222, 0.020526554, 0.0030985612, 0.00014407263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 [['a', 'leading']]
################################################################################
IN SEQ: 	 b'politically , bo ##sma is a republican .'
GOLD SEQ: 	 b'politically , bo ##sma is a republican .'
PRED SEQ:	 b'politically , bo ##sma is a democrat .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.049133595, 6.1266546e-05, 0.0025118457, 0.0022910961, 0.038576342, 0.14127107, 0.58150816, 0.00013152802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 [['democrat']]
################################################################################
IN SEQ: 	 b'some of the passages most commonly criticized include the sub ##ju ##gation of women , sexual acts like inc ##est , condemnation of homosexuality , support for the institution of slavery , the orders to kill any di ##so ##bed ##ient children , and the order to commit the genocide of the can ##aan ##ites and the ama ##le ##kit ##es .'
GOLD SEQ: 	 b'some of the passages most commonly criticized include the sub ##ju ##gation of women , sexual acts like inc ##est , condemnation of homosexuality , support for the institution of slavery , the orders to kill any di ##so ##bed ##ient children , and the order to commit the genocide of the can ##aan ##ites and the ama ##le ##kit ##es .'
PRED SEQ:	 b'some of the passages most commonly criticized include the sub ##ju ##gation of women , sexual acts like inc ##est , condemnation of homosexuality , support for the institution of slavery , the orders to kill any di ##so ##bed ##ient children , and the order to commit the genocide of the can ##aan ##ites and the ama ##le ##kit ##es .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0003689681, 2.2054091e-06, 6.6382527e-06, 3.3356082e-05, 0.00059714157, 0.008348251, 0.004288401, 0.0002110808, 0.0020744721, 0.27622935, 0.16059746, 0.2397922, 2.5494735e-05, 0.006438786, 3.2337193e-06, 0.0024428382, 0.00029224364, 0.0002758471, 0.00045226928, 0.0003921182, 1.4095916e-06, 0.00024724513, 2.3763405e-06, 0.0010876692, 1.710809e-06, 0.0003160516, 2.5404004e-06, 8.452427e-06, 0.00020774874, 2.1389917e-06, 0.00021155953, 1.7424514e-06, 0.000109746295, 0.000115434, 2.515926e-06, 0.0075170817, 0.00093474606, 0.002426444, 0.0016816525, 0.00062787975, 0.007613723, 8.193488e-05, 1.245789e-06, 6.2733443e-06, 7.029969e-06, 4.025472e-05, 3.6646459e-06, 0.0035876604, 0.0033125645, 0.38966545, 2.322583e-05, 1.1681879e-05, 1.7804445e-05, 4.4168082e-05, 8.522588e-06, 2.9929002e-05, 1.45649365e-05, 8.351333e-06, 2.6625041e-06, 4.8698303e-06, 5.183866e-06, 1.678793e-06]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'however , despite early promise , ambrose \\ \' s birmingham stalled over the first few months of the season , culminating in a performance in a 5 - 0 home defeat to barnsley which ambrose labelled " the worst performance of my career " .'
GOLD SEQ: 	 b'however , despite early promise , ambrose \\ \' s birmingham stalled over the first few months of the season , culminating in a performance in a 5 - 0 home defeat to barnsley which ambrose labelled " the worst performance of my career " .'
PRED SEQ:	 b'however , despite early promise , ambrose \' s birmingham stalled over the first few months of the season , culminating in a performance in a 5 - 0 home defeat to barnsley which ambrose labelled " the worst performance of my career " .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.008049806, 1.2558291e-06, 1.2035905e-05, 9.773954e-05, 0.00010217623, 1.4538213e-06, 8.603313e-05, 0.98228467, 1.0045256e-05, 1.784371e-05, 1.7095816e-05, 0.00060921605, 1.8817512e-06, 1.5150989e-06, 3.272755e-06, 3.4855502e-06, 1.933862e-06, 1.2639887e-06, 1.5076903e-06, 2.936574e-06, 1.1234166e-06, 2.641325e-05, 1.5955545e-06, 1.0649962e-05, 9.0865804e-05, 1.7189452e-06, 3.416908e-06, 2.7376113e-06, 2.1207677e-06, 4.146721e-06, 1.819425e-05, 9.43423e-06, 2.691321e-06, 6.7839533e-06, 2.030169e-06, 2.1019549e-05, 6.841791e-05, 1.3672387e-06, 2.0086572e-06, 1.3582658e-05, 2.5576064e-06, 1.5290397e-06, 2.1746491e-06, 3.1514237e-06, 1.6497028e-06, 2.0305215e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the experience of sexual abuse as a child was previously thought to be a strong risk factor , but the empirical evidence for this is weak , as the vast majority of sexually abused children do not grow up to be adult offenders .'
GOLD SEQ: 	 b'the experience of sexual abuse as a child was previously thought to be a strong risk factor , but the empirical evidence for this is weak , as the vast majority of sexually abused children do not grow up to be adult offenders .'
PRED SEQ:	 b'the experience of sexual abuse as a child was previously thought to be a strong risk factor , but the empirical evidence for this is weak , as the vast majority of sexually abused children do not grow up to be adult offenders .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0028011373, 0.00030130125, 3.8587177e-06, 1.9506528e-05, 0.00199083, 2.0510368e-05, 6.9737853e-06, 0.00059215067, 8.162682e-05, 0.0054784096, 0.0029863352, 4.8437664e-06, 7.419327e-06, 1.001248e-05, 0.013343316, 6.241107e-05, 4.3756732e-05, 5.269106e-06, 0.0020970711, 0.012684408, 0.04151136, 0.00055952644, 0.00021136961, 0.000457193, 0.2663622, 0.22549242, 6.5805602e-06, 0.057867687, 0.0002580197, 0.038395938, 0.00028237174, 4.3464634e-06, 0.0009597295, 0.008003253, 0.0023812219, 0.00014246513, 9.0420646e-05, 0.0002480843, 7.80084e-06, 3.2620048e-06, 4.405425e-05, 0.0022958731, 0.046250507, 1.2525134e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"upon her death in 1996 , her family sold it in 1997 , to two longtime regulars and close friends of lois ' , trans - media designer april gr ##eim ##an and architect - educator michael rot ##ond ##i ."
GOLD SEQ: 	 b"upon her death in 1996 , her family sold it in 1997 , to two longtime regulars and close friends of lois ' , trans - media designer april gr ##eim ##an and architect - educator michael rot ##ond ##i ."
PRED SEQ:	 b"upon her death in 1996 , her family sold it in 1997 , to two longtime regulars and close friends of lois ' , trans - media designer april gr ##eim ##an and architect - educator michael rot ##ond ##i ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0007865124, 3.296541e-05, 0.00022505362, 8.987558e-06, 1.0722206e-05, 6.2580602e-06, 8.3066945e-05, 0.0014039156, 0.011987608, 0.0003075342, 1.1597452e-05, 1.8453395e-05, 4.5989027e-06, 4.1783074e-05, 0.018869564, 0.3003516, 0.065078676, 1.3129162e-05, 0.14320104, 8.675001e-05, 1.1539947e-05, 0.01298546, 7.804513e-05, 4.2816987e-06, 0.1831126, 0.10990914, 0.039171483, 0.0006584724, 1.4590642e-05, 3.8665344e-06, 4.785702e-06, 5.200404e-06, 3.984742e-05, 0.005259579, 0.0708911, 0.020448543, 2.083371e-05, 8.839373e-06, 8.228198e-06, 6.967291e-06, 5.2622563e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'combined with mala ##pp ##ort ##ion ##ment rules for representation in the senate and electoral college , gerry mccain allowed the united states congress significant amounts of control over its own political makeup .'
GOLD SEQ: 	 b'combined with mala ##pp ##ort ##ion ##ment rules for representation in the senate and electoral college , gerry mccain allowed the united states congress significant amounts of control over its own political makeup .'
PRED SEQ:	 b'combined with mala ##pp ##ort ##ion ##ment rules for representation in the senate and electoral college , gerry mccain allowed the united states congress amounts of control over its own political makeup .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0012079225, 0.0011877256, 0.035494193, 0.047187146, 0.06515405, 0.07790073, 0.05955107, 3.7870825e-05, 3.3362858e-06, 4.9600562e-06, 1.4019488e-06, 1.4567565e-06, 3.258566e-06, 1.9747285e-06, 7.905561e-06, 6.5724066e-06, 8.668769e-06, 0.10960742, 0.0002036587, 0.041684344, 5.163612e-06, 5.8133846e-06, 7.0363008e-06, 1.4282179e-05, 0.37755984, 0.003990475, 0.00010698514, 0.007266505, 1.7356124e-05, 0.0055207023, 0.0006829346, 1.063484e-05, 2.112904e-05, 2.0075543e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"conan and the mist ##s of doom is a fantasy novel written by roland green featuring robert e . howard ' s sword and so ##rce ##ry hero conan the barbarian ."
GOLD SEQ: 	 b"conan and the mist ##s of doom is a fantasy novel written by roland green featuring robert e . howard ' s sword and so ##rce ##ry hero conan the barbarian ."
PRED SEQ:	 b"conan and the mist ##s of doom is a fantasy novel written by roland green featuring robert e . howard ' s sword and so ##rce ##ry conan the barbarian ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [2.5200588e-06, 1.3945e-06, 7.4255394e-07, 8.1601576e-07, 6.7041753e-07, 6.8274767e-07, 1.0147152e-06, 1.4052711e-06, 2.610887e-05, 4.3438467e-05, 2.1048177e-06, 1.5317206e-06, 8.9644533e-07, 1.1465642e-06, 8.6420874e-07, 0.0003127118, 7.847734e-07, 8.136736e-07, 7.500319e-07, 7.8563534e-07, 1.1843802e-06, 2.6134733e-06, 1.0852203e-06, 9.145342e-07, 8.9438134e-07, 9.963768e-07, 2.2654128e-06, 0.9970783, 7.937281e-07, 7.1590387e-07, 8.39444e-07, 7.8948005e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in the television sitcom , will and grace , the character will truman regularly visited the original greenwich village store in new york before it was closed in 2003 .'
GOLD SEQ: 	 b'in the television sitcom , will and grace , the character will truman regularly visited the original greenwich village store in new york before it was closed in 2003 .'
PRED SEQ:	 b'in the television sitcom , will and grace , the character will truman visited the original greenwich village store in new york before it was closed in 2003 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0063670236, 0.0035455346, 0.05837094, 0.07954258, 0.00016991596, 0.0002443628, 0.00020972145, 0.00030426006, 9.783726e-05, 0.0045827786, 0.07601775, 0.0008608481, 0.005492615, 0.2720526, 0.10048319, 0.00012500188, 0.021513194, 9.6848686e-05, 5.0534192e-05, 0.0057154917, 9.741787e-05, 4.3557724e-05, 0.00014590612, 0.0021585617, 0.00019125431, 0.00031851474, 0.011878335, 7.246673e-05, 0.00012433344, 6.201477e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'he is a descendant of the sun goddess ama ##tera ##su through her grandson ni ##nig ##i , as well as a descendant of the storm god susan ##oo .'
GOLD SEQ: 	 b'he is a descendant of the sun goddess ama ##tera ##su through her grandson ni ##nig ##i , as well as a descendant of the storm god susan ##oo .'
PRED SEQ:	 b'he is a descendant of the sun goddess ama ##tera ##su through her grandson ni ##nig ##i , as well as a descendant of the storm god susan ##oo .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.06056164, 0.1343259, 0.16524628, 0.03881578, 7.592821e-05, 0.00033137208, 0.05062165, 0.0800935, 0.026989559, 0.027233873, 0.02716416, 0.0052869325, 0.016207654, 0.036382347, 0.0048391502, 0.0030512256, 0.005626174, 9.872017e-05, 0.00022321579, 0.0005826014, 9.583446e-05, 0.011698631, 0.013634834, 3.731733e-05, 8.4345585e-05, 0.046216637, 0.029119316, 0.013565563, 0.031112006, 0.00028230768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"although he discusses several of his books , one doesn ' t need to have read them or even be familiar with them to enjoy on writing ."
GOLD SEQ: 	 b"although he discusses several of his books , one doesn ' t need to have read them or even be familiar with them to enjoy on writing ."
PRED SEQ:	 b"although he discusses several of his books , one doesn ' t need to have read them or even be familiar with them to enjoy on writing ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0022503736, 0.00088874693, 0.00016587942, 0.00023006804, 2.7408087e-06, 0.00015488385, 2.2965078e-05, 9.42017e-06, 0.17639308, 0.029497761, 0.00021605464, 0.00014818905, 0.00056284753, 1.18210455e-05, 6.3473875e-05, 1.610032e-05, 3.5008194e-05, 1.0683032e-05, 0.12181908, 1.1980762e-05, 3.125272e-05, 2.3244497e-06, 3.8443857e-05, 0.00022241466, 0.691853, 0.0014647988, 1.9078852e-05, 2.5273803e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'. . . that q ##ada ##s was one of seven lebanese meta ##wal ##i villages de ##pop ##ulated during the 1948 arab - israeli war ?'
GOLD SEQ: 	 b'. . . that q ##ada ##s was one of seven lebanese meta ##wal ##i villages de ##pop ##ulated during the 1948 arab - israeli war ?'
PRED SEQ:	 b'. . . that q ##ada ##s was one of seven lebanese meta ##wal ##i villages de ##pop ##ulated during the 1948 arab - israeli war ?'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00046229298, 0.00031190642, 0.00012477288, 7.146949e-05, 0.00011717381, 0.0002471087, 0.00047183552, 0.00018115639, 1.0493764e-05, 4.130129e-06, 0.00069203565, 0.024729975, 0.16805552, 0.17855841, 0.11554243, 0.00075482775, 0.4533252, 0.6338927, 0.6521862, 7.754954e-06, 3.7648758e-06, 0.00014554539, 0.16069363, 0.24675609, 0.1517618, 0.00037920577, 0.00081878353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'after the dissolution of the seeds , sky saxon joined the ya ##how ##ha religious group , inspired by their leader father yo ##d .'
GOLD SEQ: 	 b'after the dissolution of the seeds , sky saxon joined the ya ##how ##ha religious group , inspired by their leader father yo ##d .'
PRED SEQ:	 b'after the dissolution of the seeds , sky saxon joined the ya ##how ##ha religious group , inspired by their leader yo ##d .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
