################################################################################
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"the eventual abandonment of moses ' law as norma ##tive by jesus ' disciples and their belief in his deity , along with the publication of the new testament , ensured that christianity and judaism would become different and often conflicting religions ."
GOLD SEQ: 	 b"the eventual abandonment of moses ' law as norma ##tive by jesus ' disciples and their belief in his deity , along with the publication of the new testament , ensured that christianity and judaism would become different and often conflicting religions ."
PRED SEQ:	 b"the eventual abandonment of moses ' law as norma ##tive by jesus ' disciples and their belief in his deity , along with the publication of the new testament , ensured that christianity and judaism would become different and often conflicting religions ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0003319561, 0.102136195, 0.028059714, 4.8120673e-06, 0.00010950085, 7.883983e-06, 0.00089879835, 0.00039689156, 0.0010731335, 0.00041133526, 2.0259457e-05, 0.00010626883, 6.80931e-06, 0.0019316744, 3.3571872e-05, 0.0011982339, 0.00021504678, 1.1203054e-05, 0.0015268102, 0.12249893, 2.9910846e-06, 2.0101896e-05, 8.718215e-06, 6.440395e-06, 0.0009963788, 3.5007745e-06, 3.9319275e-06, 8.643153e-06, 3.9961164e-06, 2.9690873e-06, 0.45729226, 1.2239707e-05, 0.00015434233, 1.5312991e-05, 0.000538665, 0.0011937642, 4.8329697e-05, 0.0002839605, 4.7185886e-06, 0.0033309099, 0.0046784705, 0.0018667848, 4.3884133e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"most democrats dogg opposed reagan ' s efforts to support the contra guerrillas against the sand ##ini ##sta government of nicaragua , and to support the secession of guatemala , honduras and el salvador against communist guerrilla movements ."
GOLD SEQ: 	 b"most democrats dogg opposed reagan ' s efforts to support the contra guerrillas against the sand ##ini ##sta government of nicaragua , and to support the secession of guatemala , honduras and el salvador against communist guerrilla movements ."
PRED SEQ:	 b"most democrats dogg opposed reagan ' s efforts to support the contra guerrillas against the sand ##ini ##sta government of nicaragua , and to support the secession of guatemala , honduras and el salvador against communist guerrilla movements ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0057921405, 0.007373779, 0.18410374, 7.457563e-05, 3.5719277e-05, 3.5837002e-06, 5.395844e-06, 6.9120775e-05, 5.6418935e-06, 0.00023120226, 0.0027676655, 0.041647315, 0.13914986, 0.0017965134, 0.00032038533, 0.002549486, 0.001359538, 0.005039091, 0.009607324, 0.0001341446, 9.5944e-05, 2.0824536e-06, 8.1461685e-06, 7.783591e-06, 7.2323346e-05, 0.00015895978, 0.019289944, 7.8060475e-06, 1.5033635e-05, 3.226637e-06, 1.2937946e-05, 4.006832e-06, 1.9318955e-05, 1.0574574e-05, 0.00021270453, 0.11676097, 0.060745995, 0.0012335746, 4.8380284e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the unpopular and community charge , which replaced the rates system with a poll tax , however resulted in her first defeat as protest and riots forced her to back down and reverse the policy .'
GOLD SEQ: 	 b'the unpopular and community charge , which replaced the rates system with a poll tax , however resulted in her first defeat as protest and riots forced her to back down and reverse the policy .'
PRED SEQ:	 b'the unpopular and community charge , which replaced the rates system with a poll tax , however resulted in her first defeat as protest and riots forced her to back down and reverse the policy .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.01097027, 0.12888683, 0.005167199, 0.005729749, 0.003282892, 1.7427941e-05, 0.0011196523, 0.0027105706, 0.00017354017, 7.678764e-05, 0.00017882546, 0.00012015618, 0.014195588, 0.0017471568, 0.0005919213, 1.8144106e-05, 0.047921717, 0.0030389733, 3.2257423e-05, 0.0036329252, 0.0011690526, 0.0017690354, 0.002262246, 0.007861168, 0.0019921483, 0.3290604, 0.26791924, 0.003853002, 3.7141443e-05, 0.00019252008, 7.798115e-05, 0.00044354898, 0.013916669, 0.00010959342, 0.003197876, 2.4139874e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"noah ' s ark ( hebrew : , te ##vat no ##ach ; arabic : , sa ##fin ##a nu ##h ) is a large vessel featured in the narrative of abraham ##ic religions ."
GOLD SEQ: 	 b"noah ' s ark ( hebrew : , te ##vat no ##ach ; arabic : , sa ##fin ##a nu ##h ) is a large vessel featured in the narrative of abraham ##ic religions ."
PRED SEQ:	 b"noah ' s ark ( hebrew : , te ##vat no ##ach ; arabic : , sa ##fin ##a nu ##h ) is a large vessel featured in the narrative of abraham ##ic religions ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.003206268, 0.00065670704, 0.00015302317, 0.0001651936, 1.2738944e-05, 0.000972171, 1.4817029e-05, 1.7521163e-05, 0.00010244844, 0.00015991359, 0.00011325943, 0.00017449257, 5.4275548e-05, 0.0024421853, 6.859633e-05, 5.18601e-05, 0.0025155258, 0.0019708346, 0.0015227646, 0.0005245621, 0.00020518992, 5.415253e-06, 0.00042853184, 0.011707511, 0.13322355, 0.0063094366, 0.27575076, 0.0009545488, 0.0034748223, 0.503195, 0.0005580569, 0.00030904647, 7.2581955e-05, 0.00035346148, 1.9006757e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'after seeing him perform at desert trip festival , cooper approached lukas nelson ( daughter of country music willie nelson ) and asked him to help work on the film .'
GOLD SEQ: 	 b'after seeing him perform at desert trip festival , cooper approached lukas nelson ( daughter of country music willie nelson ) and asked him to help work on the film .'
PRED SEQ:	 b'after seeing him perform at desert trip festival , cooper approached lukas nelson ( daughter of country music willie nelson ) and asked him to help work on the film .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.008514716, 8.3670835e-05, 0.00043282475, 0.00017694071, 5.206132e-05, 8.147705e-05, 1.7507233e-05, 0.00047950176, 1.1557438e-05, 0.0008803666, 0.00096848694, 0.0013787629, 6.703763e-05, 0.00013278188, 0.75990796, 0.00017129349, 0.008967435, 0.011372952, 0.00096708, 1.8588247e-05, 6.5401255e-06, 0.00012400711, 0.000286306, 0.00014156758, 0.00011495114, 0.0067822733, 0.00011468858, 1.944216e-05, 9.570742e-05, 0.002057032, 2.3982353e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"it became known on 14 january 2009 that he couldn ' t play for croatia , because the fifa rules do not allow nationality to be taken from the ."
GOLD SEQ: 	 b"it became known on 14 january 2009 that he couldn ' t play for croatia , because the fifa rules do not allow nationality to be taken from the ."
PRED SEQ:	 b"it became known on 14 january 2009 that he couldn ' t play for croatia , because the fifa rules do not allow nationality to be taken from the ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.011823039, 0.0015931071, 0.013161539, 3.4691904e-05, 4.1252464e-05, 6.887634e-05, 0.00014392845, 0.00058498944, 0.0020206207, 0.0028610933, 0.00015645931, 8.29112e-05, 0.00012037189, 0.00025986516, 0.010527074, 1.322855e-05, 0.27061096, 0.00052753574, 0.00035424528, 3.3248292e-05, 6.261095e-05, 7.8818935e-05, 6.449883e-05, 0.00018988771, 1.632377e-05, 1.1462807e-05, 0.010693223, 0.0005507271, 0.62967855, 0.051788002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'while horrified by the prospect of the soviets winning complete rule over the earth , anderson was not enthusiastic about having americans in that role , either .'
GOLD SEQ: 	 b'while horrified by the prospect of the soviets winning complete rule over the earth , anderson was not enthusiastic about having americans in that role , either .'
PRED SEQ:	 b'while horrified by the prospect of the soviets winning complete rule over the earth , anderson was not enthusiastic about having americans in that role , either .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0025524586, 0.29472783, 1.7337115e-05, 5.752123e-05, 0.0034054595, 1.36906865e-05, 0.003628847, 0.01737717, 0.19664729, 0.14602649, 0.0004351004, 2.0512542e-05, 8.8114975e-06, 0.00023230488, 8.730003e-06, 0.0003585894, 0.0005899866, 0.0008932396, 0.0016183592, 7.484223e-06, 0.00046949513, 0.013668936, 5.166482e-05, 0.0002066633, 0.0006669641, 6.355355e-06, 0.0006012723, 7.3938145e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the " stew ##pone ##y " refers to an ancient inn ( now demolished and replaced by flats ) at st ##our ##ton in kin ##ver parish .'
GOLD SEQ: 	 b'the " stew ##pone ##y " refers to an ancient inn ( now demolished and replaced by flats ) at st ##our ##ton in kin ##ver parish .'
PRED SEQ:	 b'the " stew ##pone ##y " refers to an ancient inn ( now demolished and replaced by flats ) at st ##our ##ton in kin ##ver parish .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.011948324, 0.00026481086, 0.017669749, 0.0074885758, 0.005201686, 8.5855536e-05, 0.008634279, 9.975494e-05, 0.028977007, 0.07903185, 0.03649444, 5.081898e-05, 0.006282658, 0.004967117, 0.00023112622, 0.019432027, 0.00014689726, 0.15135571, 2.2845157e-05, 0.0006534296, 0.000791311, 0.0022749766, 0.0035644558, 0.00029579463, 0.045988735, 0.14465581, 0.32166338, 6.354431e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the oro ##mo , afar , be ##ja and somali peoples speak cu ##shi ##tic , but some somali clans are arab descent .'
GOLD SEQ: 	 b'the oro ##mo , afar , be ##ja and somali peoples speak cu ##shi ##tic , but some somali clans are arab descent .'
PRED SEQ:	 b'the oro ##mo , afar , be ##ja and somali peoples speak cu ##shi ##tic , but some somali clans are arab descent .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00032945847, 0.00023406396, 0.00026210785, 4.1478243e-06, 0.006947114, 3.6638735e-06, 0.0040538646, 0.0032033129, 1.4374167e-05, 0.007372111, 0.054695766, 0.007835474, 0.01872998, 0.02377807, 0.043278784, 2.4758858e-06, 0.00045911153, 0.0051374855, 0.012311258, 0.024772406, 0.21071629, 0.5846311, 0.004329298, 4.563537e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'see the " criticisms " section of the article on bacon ##ian theory for additional discussion of authorship theories .'
GOLD SEQ: 	 b'see the " criticisms " section of the article on bacon ##ian theory for additional discussion of authorship theories .'
PRED SEQ:	 b'see the " criticisms " section of the article on bacon ##ian theory for additional discussion of authorship theories .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.01748182, 0.0031343487, 9.115444e-05, 0.1066185, 4.4466713e-05, 0.0014162159, 5.7645164e-05, 0.00016583482, 0.0019027194, 0.015712555, 0.11519606, 0.10913938, 0.06004772, 0.024998061, 0.06379045, 0.0646157, 0.001204256, 0.06415743, 0.21955146, 0.0001894349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'el ##way is regarded as one of the top quarterback ##s ever to the game .'
GOLD SEQ: 	 b'el ##way is regarded as one of the top quarterback ##s ever to the game .'
PRED SEQ:	 b'el ##way is regarded as one of the top quarterback ##s ever to the game .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00010278671, 4.5076737e-05, 0.0008162891, 0.03486064, 4.761122e-05, 5.8880167e-05, 1.158507e-05, 3.5644418e-05, 0.23085041, 0.0010088538, 0.00048331736, 0.52362734, 0.0013220084, 3.2989312e-05, 0.001616958, 7.8725925e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'he repeatedly stated that he is a member of the republican party .'
GOLD SEQ: 	 b'he repeatedly stated that he is a member of the republican party .'
PRED SEQ:	 b'he repeatedly stated that he is a member of the republican party .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.03562442, 0.7802589, 0.103212096, 7.3800555e-05, 0.0028060514, 0.013173102, 0.00070692855, 0.00033666202, 4.909719e-06, 1.2852356e-05, 0.0033973695, 0.00012645926, 1.3894164e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'" the go ##rdi ##an knot " and " inca gold " were considered , but the company decided on " rub ##ik \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \' s cube " , and the first batch was exported from hungary in may 1980 . taking advantage of an initial shortage of cube ##s , many related related toys appeared .'
GOLD SEQ: 	 b'" the go ##rdi ##an knot " and " inca gold " were considered , but the company decided on " rub ##ik \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \' s cube " , and the first batch was exported from hungary in may 1980 . taking advantage of an initial shortage of cube ##s , many related related toys appeared .'
PRED SEQ:	 b'" the go ##rdi ##an knot " and " inca gold " were considered , but the company decided on " rub ##ik \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \' s cube " , and the first batch was exported from hungary in may 1980 . taking advantage of an initial shortage of cube ##s , many related toys appeared .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.012686527, 0.00056206156, 0.0021527952, 0.0024553007, 0.00029400844, 0.00041303132, 0.00071876706, 0.00029096147, 0.00041258096, 0.02140146, 0.00315738, 3.2906424e-05, 0.0002699021, 0.0021842164, 2.375437e-05, 0.002556963, 0.00090239116, 0.010915519, 0.0008178432, 0.00012828116, 0.00018170012, 0.0021173714, 0.00073332933, 0.00033261822, 0.00020941194, 0.0001980263, 0.00020534906, 0.00020142854, 0.00021495779, 0.00021822126, 0.00022065916, 0.00022892405, 0.00022522792, 0.00023283172, 0.00022883328, 0.00021135026, 0.00020327592, 0.00019554749, 0.00018174411, 0.00019726007, 0.00020383549, 0.00021290725, 0.00025336767, 0.00026810705, 0.00030846216, 0.00047654565, 0.000335542, 0.0003467914, 0.0009288671, 7.3257565e-05, 2.8046281e-05, 0.00055957196, 0.00014127471, 0.0002129712, 0.0022275385, 0.00027920745, 0.018947389, 0.000120304314, 0.017906584, 8.327267e-05, 0.0022276223, 0.0002998464, 4.742109e-05, 0.0076794093, 0.037293788, 7.200617e-05, 0.0076066325, 0.005527199, 0.030227166, 7.323571e-05, 0.013602013, 0.0033255683, 5.9406208e-05, 0.028853292, 0.0044868467, 0.0046491637, 0.057410493, 0.31957498, 5.297496e-05]
GOLD TOK: 	 []
PRED TOK: 	 [['\\']]
################################################################################
IN SEQ: 	 b'me ##hm ##ed " me ##a " se ##lim ##ov ##i ( cyrillic : " " ; 26 april 1910 - 11 july 1982 ) was a writer and member of serbian academy of sciences and arts , and academy of sciences and arts of bosnia and herzegovina .'
GOLD SEQ: 	 b'me ##hm ##ed " me ##a " se ##lim ##ov ##i ( cyrillic : " " ; 26 april 1910 - 11 july 1982 ) was a writer and member of serbian academy of sciences and arts , and academy of sciences and arts of bosnia and herzegovina .'
PRED SEQ:	 b'me ##hm ##ed " me ##a " se ##lim ##ov ##i ( cyrillic : " " ; 26 april 1910 - 11 july 1982 ) was a writer and member of serbian academy of sciences and arts , and academy of sciences and arts of bosnia and herzegovina .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.044450223, 0.0031069976, 0.0033208018, 1.1786508e-05, 0.00045620758, 9.782999e-05, 1.2361753e-05, 7.116944e-05, 3.1888525e-05, 3.910387e-05, 2.9608127e-05, 1.388909e-05, 0.0014198971, 1.42328245e-05, 2.25531e-05, 1.8356352e-05, 3.0209907e-05, 8.488253e-06, 1.12385815e-05, 2.402502e-05, 2.0544785e-05, 2.072314e-05, 1.385315e-05, 3.5081488e-05, 5.01006e-06, 0.0007972969, 0.6560616, 0.009287798, 0.00029499567, 0.00021225175, 1.3186393e-05, 0.3091883, 6.861223e-06, 4.5685224e-06, 4.65567e-06, 4.0891114e-06, 4.4234944e-06, 4.5919696e-06, 2.3215265e-05, 6.1946375e-06, 4.3291216e-06, 4.868121e-06, 4.991051e-06, 6.7547408e-06, 8.619128e-06, 1.9934456e-05, 5.1142115e-06, 9.599141e-06, 8.307153e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
